recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,score
9,225.54,1,1,Surburban,0,Phone,No Offer,0,0.6736770040314237
9,338.92,0,1,Surburban,1,Phone,No Offer,0,1.3798218014103139
2,84.44,0,1,Surburban,1,Web,Buy One Get One,0,0.7372482865935895
7,119.56,0,1,Surburban,1,Web,Discount,0,1.2569434814275178
10,29.99,0,1,Urban,0,Web,Discount,1,1.9770490029095555
1,119.92,1,0,Rural,1,Phone,No Offer,0,1.7467410158993044
2,350.68,0,1,Urban,1,Web,No Offer,0,1.9113396801502054
4,74.41,0,1,Urban,1,Web,Discount,0,0.9230345977194547
2,686.01,1,0,Rural,1,Phone,Buy One Get One,1,2.2560205080588887
3,73.07,1,0,Urban,0,Web,No Offer,0,0.6969095262462625
7,90.82,0,1,Urban,1,Phone,Buy One Get One,0,0.9357125322929768
9,740.73,1,0,Surburban,1,Web,No Offer,0,0.5912897049750514
5,608.17,1,0,Urban,1,Multichannel,Discount,0,1.5843747292624597
10,29.99,1,0,Urban,1,Web,Discount,0,0.796744327477362
9,47.87,0,1,Surburban,1,Phone,Discount,0,1.3941245225742094
3,391.45,1,0,Urban,0,Phone,Discount,1,2.354587166729464
12,29.99,1,0,Surburban,1,Web,Discount,0,1.240450391102477
3,29.99,1,0,Rural,1,Web,Discount,0,0.9172983673185962
1,86.25,0,1,Urban,1,Web,No Offer,0,0.7042479475857981
3,325.55,1,1,Surburban,1,Multichannel,Discount,0,0.7368668701226134
4,44.15,1,0,Urban,1,Phone,No Offer,0,1.302247355490787
8,29.99,1,0,Urban,1,Phone,No Offer,0,0.1798923139118681
1,229.55,0,1,Surburban,0,Web,Discount,0,0.6707510711854714
9,79.45,0,1,Surburban,0,Phone,Discount,0,1.4521649238504748
4,313.0,0,1,Urban,0,Phone,Discount,0,0.9122177039411131
7,145.62,1,0,Rural,1,Web,No Offer,1,2.3371456146861838
6,29.99,1,0,Surburban,1,Web,Discount,0,1.0912234919041128
6,657.56,0,1,Rural,1,Multichannel,No Offer,0,0.8361894973588391
2,485.48,1,0,Surburban,0,Phone,Buy One Get One,0,0.6714132806845576
1,68.41,0,1,Urban,0,Web,Buy One Get One,0,0.5634547695301686
7,266.47,1,0,Surburban,0,Web,Buy One Get One,0,1.3265272333812055
10,66.61,1,0,Surburban,1,Web,No Offer,0,0.6172523039077455
10,367.98,0,1,Surburban,0,Phone,No Offer,0,1.2896706306160248
6,650.5,1,0,Urban,1,Web,Buy One Get One,0,0.4922998567063278
7,96.14,0,1,Surburban,1,Web,Discount,0,1.0942714347222409
11,255.18,1,0,Urban,0,Phone,No Offer,1,2.6219643102183143
1,202.89,1,1,Urban,1,Web,Discount,0,1.8404641881354884
7,60.95,1,0,Rural,0,Phone,Buy One Get One,0,0.5360022096123036
1,163.9,1,0,Surburban,0,Phone,Buy One Get One,0,0.8170356235239866
10,102.18,0,1,Surburban,1,Web,Buy One Get One,0,0.47184388269681465
11,92.46,1,0,Rural,1,Phone,No Offer,0,1.6799055466232158
4,57.24,1,0,Urban,0,Web,No Offer,0,1.217510997778228
9,82.12,1,0,Urban,0,Phone,Discount,1,1.8090750689473172
3,580.0,1,0,Surburban,1,Phone,Buy One Get One,0,1.2052508929319345
5,134.75,1,0,Urban,0,Web,Buy One Get One,1,2.0967314745839927
9,56.37,0,1,Rural,0,Web,Buy One Get One,0,0.6076770442152009
9,106.76,1,0,Rural,1,Web,Discount,0,1.202628958082503
5,114.0,1,0,Urban,0,Phone,Discount,0,1.0860079111886802
10,443.58,1,0,Surburban,0,Web,Buy One Get One,0,0.5255509213614957
10,319.78,0,1,Rural,0,Phone,No Offer,0,1.427540990318159
6,102.54,1,0,Surburban,1,Phone,No Offer,0,0.7964064587130948
6,36.16,0,1,Rural,0,Web,Buy One Get One,0,1.2612769547412985
10,245.72,1,1,Urban,1,Multichannel,No Offer,0,0.8637981470247962
1,260.61,1,0,Surburban,0,Web,No Offer,1,2.380727513762985
3,632.57,0,1,Urban,1,Phone,Discount,0,1.4679956734394712
9,29.99,0,1,Surburban,1,Web,No Offer,0,1.6106301434741421
10,36.06,0,1,Rural,1,Phone,No Offer,0,1.7897125449315126
2,135.48,0,1,Surburban,1,Phone,No Offer,0,1.0624543918543103
7,155.27,1,0,Rural,0,Web,No Offer,0,0.1975652067326379
6,170.3,0,1,Surburban,0,Phone,No Offer,0,0.37273305115226396
2,578.57,1,1,Surburban,1,Web,No Offer,0,0.7798511294834662
7,118.07,0,1,Urban,1,Phone,Discount,0,1.158165196335617
8,29.99,1,0,Surburban,0,Phone,No Offer,0,0.952638251064102
9,98.06,1,0,Surburban,0,Web,No Offer,0,0.8614216920744256
11,341.43,0,1,Surburban,0,Web,Buy One Get One,0,1.6720621222820826
11,38.75,1,0,Surburban,1,Phone,Discount,0,0.9672926935083616
7,165.44,0,1,Surburban,0,Web,No Offer,0,0.5992565871932152
11,317.24,1,0,Rural,0,Phone,Buy One Get One,0,1.3573156087352714
4,349.14,0,1,Surburban,0,Web,Buy One Get One,0,0.9840272007386193
5,99.55,1,0,Rural,0,Phone,Discount,1,1.0976654213607329
10,418.11,1,1,Surburban,1,Web,Discount,1,1.7884435460807289
7,29.99,0,1,Urban,1,Web,No Offer,0,0.7158521151722657
3,213.78,0,1,Urban,1,Web,Buy One Get One,0,1.4550885409964827
10,101.73,0,1,Surburban,1,Phone,Buy One Get One,0,1.6736161365526718
9,160.51,0,1,Urban,1,Phone,Buy One Get One,0,1.8635566274674134
5,336.36,0,1,Surburban,0,Web,Discount,0,0.7681373948474786
10,62.51,0,1,Surburban,0,Web,Buy One Get One,0,0.5344157575074866
12,128.39,0,1,Urban,1,Web,Discount,0,1.217437333848831
3,29.99,0,1,Surburban,0,Phone,Buy One Get One,0,0.6629490482730052
2,29.99,1,0,Urban,1,Web,Discount,0,0.9002939431882081
4,29.99,1,0,Surburban,0,Phone,Discount,0,1.2273854666689417
10,33.81,0,1,Surburban,0,Web,No Offer,0,0.6822516863338273
5,116.44,1,0,Rural,0,Web,Discount,1,2.4383163495708224
1,29.99,0,1,Rural,1,Web,Buy One Get One,0,1.191268178846956
1,393.42,1,0,Urban,0,Phone,Buy One Get One,0,0.885783455968526
10,45.88,1,0,Urban,1,Web,Buy One Get One,0,0.6044943953160249
10,94.82,0,1,Rural,0,Phone,Discount,0,1.2463996682333758
2,197.35,0,1,Surburban,1,Phone,Discount,0,1.4980537221341508
9,46.31,1,0,Surburban,1,Phone,Buy One Get One,1,1.9019493254447655
4,151.95,1,0,Rural,0,Phone,Discount,0,0.8771290647138683
2,258.26,0,1,Surburban,1,Phone,Buy One Get One,0,0.7236351373639712
2,318.11,1,0,Surburban,0,Web,Buy One Get One,0,0.4070503471149408
2,668.02,1,1,Rural,1,Web,No Offer,0,0.6936477060741215
7,242.01,0,1,Surburban,0,Phone,Buy One Get One,0,0.8921429103720089
5,153.42,1,0,Urban,1,Web,Discount,0,0.9014856135206887
10,303.92,0,1,Surburban,0,Phone,No Offer,0,1.3063884082320347
8,288.6,1,0,Surburban,0,Web,Buy One Get One,0,0.6792108466792114
6,679.48,0,1,Surburban,1,Web,Buy One Get One,0,1.2335990067108882
4,224.27,1,0,Urban,0,Multichannel,No Offer,1,2.341454495515043
11,36.0,0,1,Urban,0,Web,No Offer,0,0.9297806119260589
5,29.99,1,0,Surburban,1,Web,Buy One Get One,1,1.9379000671003919
2,433.97,1,0,Surburban,0,Web,Discount,0,0.18785246884142237
7,494.78,1,1,Surburban,0,Web,Discount,0,0.8072821105068677
10,251.57,1,1,Surburban,0,Web,Buy One Get One,0,0.6869524642876172
2,32.98,0,1,Surburban,1,Web,Buy One Get One,0,1.631207158156656
2,29.99,1,0,Urban,1,Phone,No Offer,0,1.059189480570612
3,275.67,0,1,Surburban,0,Multichannel,Buy One Get One,0,0.784166631621173
3,138.72,0,1,Rural,1,Phone,Discount,0,1.065104567730149
8,192.02,1,0,Rural,0,Web,Discount,0,1.186963730765862
5,229.01,0,1,Surburban,1,Phone,Buy One Get One,0,1.474837911150309
9,29.99,1,0,Urban,0,Phone,Discount,0,0.45601603110206146
4,135.64,0,1,Surburban,1,Phone,Buy One Get One,0,1.2471188640301043
10,228.97,1,1,Surburban,0,Phone,No Offer,0,1.2107980093987902
9,344.89,1,0,Surburban,1,Phone,No Offer,0,1.1462496778490068
3,1172.42,1,0,Urban,1,Multichannel,Discount,1,2.2647553619095593
3,144.38,0,1,Surburban,0,Phone,Buy One Get One,0,0.9377936107640102
9,239.54,0,1,Rural,0,Multichannel,Buy One Get One,1,2.3997526105775036
4,55.19,0,1,Surburban,1,Phone,Buy One Get One,0,1.3456856784520728
2,230.59,0,1,Surburban,0,Phone,No Offer,0,1.1024718465880203
3,171.14,0,1,Urban,0,Phone,Buy One Get One,0,0.8715379878307616
9,349.76,1,0,Rural,0,Web,Buy One Get One,0,0.9726840522233494
1,433.0,0,1,Surburban,0,Web,Buy One Get One,0,1.8363406664798014
5,53.25,1,0,Urban,1,Web,Discount,0,0.8526142796771257
2,384.96,0,1,Urban,0,Phone,Discount,0,1.833592120778268
1,507.9,1,1,Surburban,1,Phone,Buy One Get One,1,2.0801551501165303
10,194.78,0,1,Surburban,0,Web,No Offer,0,0.7557512934117036
9,29.99,0,1,Surburban,1,Web,Discount,0,1.2448544648358986
10,49.97,1,0,Urban,1,Web,No Offer,0,1.2307460321577501
8,386.09,1,0,Surburban,1,Phone,Buy One Get One,0,0.7439840927221761
10,47.92,0,1,Surburban,0,Phone,Discount,0,0.42340876852186027
2,483.11,1,0,Urban,0,Multichannel,No Offer,0,1.7395808710229828
7,256.68,1,0,Surburban,1,Web,Discount,0,0.7447817097390002
1,146.21,1,0,Urban,0,Web,Discount,1,0.6694311314400831
7,350.09,1,0,Rural,0,Multichannel,No Offer,0,1.3128552296361582
7,29.99,1,0,Urban,1,Web,Buy One Get One,0,1.429297533419335
11,113.76,1,0,Rural,1,Web,Buy One Get One,0,0.5373986659967604
9,221.68,1,0,Surburban,0,Phone,Discount,0,1.1477081112783907
8,39.93,0,1,Urban,1,Phone,Buy One Get One,0,1.3448895982468319
5,67.37,1,0,Surburban,0,Web,Discount,0,1.620097646663336
7,80.98,0,1,Surburban,1,Phone,Buy One Get One,0,0.2097737893869258
3,29.99,1,0,Urban,1,Web,Discount,0,0.8851935277856485
4,61.15,1,0,Urban,1,Phone,Buy One Get One,0,1.160165913338522
5,189.46,1,0,Urban,0,Phone,Buy One Get One,0,0.8908700065943255
4,29.99,1,0,Surburban,0,Web,No Offer,0,0.4707931015065181
10,29.99,0,1,Surburban,0,Phone,Discount,0,0.8091838912429994
7,92.0,0,1,Surburban,0,Phone,No Offer,0,1.3030660278109176
2,267.11,0,1,Surburban,0,Web,Buy One Get One,0,0.5128846744271225
1,349.84,0,1,Surburban,0,Phone,Discount,0,0.757670206209517
1,40.89,0,1,Urban,0,Phone,No Offer,1,2.700104502181538
1,177.93,0,1,Urban,0,Web,Buy One Get One,0,1.1805155998639947
10,29.99,1,0,Surburban,1,Web,No Offer,0,-0.14539861910579344
10,326.73,1,1,Urban,0,Multichannel,No Offer,0,1.3041278777121044
8,73.32,0,1,Surburban,0,Phone,Discount,0,0.5035405091030851
3,89.48,0,1,Surburban,1,Web,Buy One Get One,0,0.634531856453721
2,199.33,0,1,Surburban,0,Phone,No Offer,0,0.4611818897943327
11,118.98,1,0,Surburban,1,Phone,No Offer,0,0.8310921600798289
7,330.4,1,1,Urban,0,Web,Discount,0,0.9423951125711979
12,100.3,0,1,Surburban,0,Phone,Discount,0,0.7555583523103654
3,29.99,1,0,Urban,1,Web,Buy One Get One,0,1.1279092511159778
9,29.99,1,0,Urban,1,Web,Discount,0,1.102559589341863
10,36.29,0,1,Urban,0,Web,No Offer,0,1.2504531254302644
1,66.27,1,0,Surburban,0,Web,No Offer,0,0.8151876342638628
7,474.4,1,1,Urban,0,Multichannel,No Offer,0,1.0776886367019263
1,62.1,1,0,Surburban,0,Web,No Offer,1,2.4418286006095995
8,144.63,1,0,Urban,1,Web,No Offer,0,1.5353744985089128
3,83.45,1,0,Surburban,0,Web,Buy One Get One,0,1.1721900806540155
4,29.99,0,1,Urban,1,Web,Buy One Get One,0,0.8747692917460872
1,536.81,1,1,Surburban,1,Web,No Offer,0,1.288070683915804
1,29.99,1,0,Urban,1,Web,No Offer,0,0.9390863526992368
3,275.19,0,1,Surburban,1,Web,No Offer,0,1.0592496845941617
5,306.91,0,1,Surburban,0,Web,Buy One Get One,1,2.261039030607172
6,147.26,0,1,Urban,0,Phone,No Offer,0,0.5616432536820226
9,29.99,0,1,Surburban,0,Phone,Buy One Get One,1,1.8941118248541213
10,359.45,1,0,Rural,0,Web,Discount,1,2.106291892968854
5,570.93,1,0,Surburban,1,Multichannel,Discount,1,2.280731726938833
3,719.16,1,0,Surburban,1,Phone,Discount,0,1.0852571185092441
7,182.85,1,0,Surburban,0,Web,Buy One Get One,0,0.51605995866433
4,1338.7,1,0,Urban,1,Web,Discount,0,0.8387610369253853
1,29.99,1,0,Rural,1,Phone,No Offer,0,1.2591860173715115
8,399.11,0,1,Surburban,1,Multichannel,No Offer,0,1.0482563602458828
10,353.0,0,1,Urban,0,Multichannel,Discount,1,1.9460449436619809
10,927.23,1,1,Urban,1,Web,Discount,0,1.5034690156827595
2,128.16,1,0,Urban,0,Phone,Discount,0,1.9333960082022137
2,892.29,0,1,Surburban,1,Web,Buy One Get One,0,0.8498518699448981
1,185.86,0,1,Urban,1,Phone,Discount,0,0.7964939428092628
10,72.88,0,1,Surburban,0,Phone,Buy One Get One,0,0.47776297658844447
10,29.99,1,0,Surburban,0,Web,Discount,0,0.176582314713722
4,29.99,0,1,Rural,1,Web,Buy One Get One,0,0.6810204383641176
1,144.31,0,1,Surburban,1,Web,No Offer,0,0.7307973903793861
5,103.5,1,0,Rural,1,Web,Discount,0,0.8234433725716737
1,115.94,0,1,Surburban,1,Phone,Buy One Get One,1,1.895981391014994
12,251.07,1,0,Urban,1,Multichannel,Buy One Get One,0,0.835885583757891
1,579.9,0,1,Surburban,1,Multichannel,Buy One Get One,0,0.40980752860940495
1,768.0,0,1,Surburban,1,Phone,Buy One Get One,0,1.119208620400782
2,593.01,0,1,Urban,1,Multichannel,Discount,0,0.46046990629287554
6,54.57,0,1,Rural,1,Phone,No Offer,1,1.6390984995357376
3,376.7,1,0,Rural,0,Multichannel,Buy One Get One,0,0.6612504833221371
8,63.41,0,1,Surburban,1,Web,No Offer,0,1.5302288525432663
5,107.02,0,1,Urban,0,Phone,Buy One Get One,0,0.7853385957125691
8,804.46,1,0,Urban,1,Multichannel,Buy One Get One,0,1.1271909686561634
11,135.79,1,0,Urban,0,Phone,Discount,1,1.603873810627026
4,351.65,1,1,Rural,0,Phone,No Offer,1,2.2854805830382716
2,240.57,0,1,Rural,1,Phone,No Offer,0,1.1498379346805894
8,209.05,0,1,Rural,0,Web,Discount,0,0.5219757872037945
1,220.99,1,1,Rural,0,Web,No Offer,1,2.4769614399318405
7,29.99,1,0,Urban,1,Web,Discount,0,1.5195570516276833
3,60.82,1,0,Urban,0,Web,Buy One Get One,0,1.145389756741241
6,91.21,0,1,Surburban,1,Web,No Offer,0,0.8569563461048685
10,421.87,0,1,Surburban,0,Multichannel,No Offer,0,1.5078105554742673
10,164.56,1,0,Urban,0,Phone,Buy One Get One,0,1.041372640200278
9,196.48,0,1,Rural,1,Phone,Discount,0,1.5731568767494393
6,634.97,1,1,Surburban,1,Phone,No Offer,0,1.3011533204500474
2,880.61,1,1,Urban,1,Multichannel,Discount,1,2.1920774117480923
6,449.63,0,1,Urban,1,Phone,Buy One Get One,0,0.6398514286631694
1,157.26,1,0,Urban,0,Phone,No Offer,0,1.6973296521975343
2,483.36,0,1,Surburban,0,Multichannel,Discount,0,0.8007078009491746
4,117.04,1,0,Surburban,1,Web,Discount,0,0.9076158235480215
5,76.71,0,1,Rural,0,Web,Buy One Get One,0,0.5804748759307471
7,43.97,0,1,Rural,0,Web,Buy One Get One,0,1.2507221565455988
7,45.92,1,0,Rural,1,Web,Discount,0,0.8007028315761333
9,365.32,0,1,Surburban,0,Multichannel,Discount,1,1.800002265322898
1,404.39,0,1,Surburban,0,Phone,No Offer,0,1.1457103515876363
1,703.43,0,1,Urban,1,Multichannel,Buy One Get One,0,1.3619481735553538
10,115.75,0,1,Rural,1,Phone,No Offer,1,1.4599197687233043
4,623.56,1,1,Surburban,1,Multichannel,No Offer,0,1.4154484020459863
11,29.99,0,1,Surburban,0,Phone,Buy One Get One,0,0.898874083070929
2,237.92,0,1,Urban,0,Web,Discount,1,1.413575227334972
7,161.46,0,1,Surburban,1,Web,Buy One Get One,0,0.323685712400148
3,290.08,1,0,Surburban,0,Web,No Offer,0,0.8721835309503414
2,450.33,0,1,Surburban,0,Phone,Discount,0,1.0235922654618106
10,107.5,0,1,Surburban,0,Web,Discount,0,0.4983463589180065
11,217.42,0,1,Surburban,1,Multichannel,Buy One Get One,0,0.4899404550204167
9,93.19,1,0,Surburban,1,Web,Buy One Get One,0,1.1812927305963699
3,424.64,1,0,Urban,0,Web,No Offer,0,1.0197913300071084
10,29.99,1,0,Urban,0,Web,Discount,0,0.7826194778624971
5,59.93,1,0,Surburban,1,Phone,Discount,0,1.4879019448663418
2,165.98,0,1,Rural,0,Web,Discount,0,0.0962208817222654
9,272.86,1,0,Urban,0,Web,Buy One Get One,0,0.4402984758142173
10,436.14,1,1,Surburban,0,Web,Discount,0,1.2054336326991997
4,478.61,1,1,Surburban,0,Multichannel,No Offer,1,2.0508048883896084
4,225.42,1,1,Rural,0,Web,No Offer,0,0.9044295660572099
7,203.66,1,0,Urban,1,Multichannel,Discount,0,1.3696965474510483
3,277.32,1,0,Urban,1,Phone,Buy One Get One,0,1.4061678775343418
9,481.61,1,0,Surburban,0,Multichannel,Buy One Get One,1,2.289412984003639
2,669.6,0,1,Urban,1,Multichannel,Discount,0,0.5922867872985764
7,29.99,0,1,Urban,0,Phone,Buy One Get One,1,1.9982819030570549
6,70.71,1,0,Surburban,0,Web,No Offer,0,0.3442832220843587
1,158.02,1,0,Rural,1,Phone,Buy One Get One,0,0.37360029714178955
2,45.61,1,0,Surburban,1,Web,Buy One Get One,0,1.6849964815940937
2,295.8,1,0,Rural,0,Multichannel,Discount,1,2.372502193693186
8,464.17,1,1,Surburban,0,Multichannel,No Offer,0,0.9203440061396269
9,121.6,1,0,Surburban,1,Phone,Buy One Get One,0,0.3437210679021182
3,156.94,1,0,Rural,0,Phone,Buy One Get One,0,0.8023774941059306
10,112.01,0,1,Rural,1,Phone,Buy One Get One,0,0.6533876906610643
11,105.17,0,1,Urban,1,Web,No Offer,0,0.8056770124713675
7,267.87,1,1,Surburban,1,Web,Buy One Get One,0,0.6391751799126429
10,692.16,1,1,Surburban,1,Multichannel,Buy One Get One,0,0.5021336359972888
7,136.67,1,0,Rural,0,Phone,Buy One Get One,1,2.3543490828605536
10,132.93,0,1,Surburban,0,Web,Buy One Get One,1,1.9400334593412603
1,165.23,0,1,Surburban,0,Phone,Buy One Get One,0,1.2569022983237546
9,107.11,0,1,Rural,1,Web,Buy One Get One,0,0.7261340006171351
11,29.99,0,1,Urban,1,Phone,Buy One Get One,0,1.0398932405546273
9,92.71,1,0,Surburban,0,Phone,Discount,0,2.121841258090787
10,194.42,0,1,Surburban,1,Web,No Offer,0,0.5749803509272944
2,118.53,0,1,Surburban,1,Phone,Discount,0,0.5182971767536779
1,112.35,1,0,Surburban,1,Phone,Buy One Get One,0,1.2838869077004944
1,1455.55,1,1,Urban,1,Web,Buy One Get One,0,0.8927420976131385
3,210.87,0,1,Rural,1,Multichannel,Buy One Get One,0,0.4685780059611787
1,133.53,0,1,Urban,1,Phone,Discount,0,0.9853659295342951
8,179.54,1,0,Rural,0,Phone,Buy One Get One,0,0.6623405635939305
8,60.63,1,0,Surburban,1,Phone,Discount,0,1.3097153146402682
4,594.34,1,0,Urban,1,Phone,Buy One Get One,0,1.4902883393186068
6,88.54,1,0,Surburban,1,Web,Discount,0,1.1253445049046704
10,29.99,1,0,Urban,0,Web,Discount,0,0.7743517239195192
8,29.99,0,1,Surburban,0,Web,Discount,0,0.5111308270213188
11,206.29,0,1,Urban,1,Phone,No Offer,0,0.05417173835045874
5,92.18,1,0,Urban,1,Web,No Offer,0,0.6808868149836735
3,45.18,1,0,Surburban,1,Web,No Offer,0,1.7545630500952294
11,184.85,0,1,Surburban,1,Phone,No Offer,0,0.6825394291301786
8,87.42,0,1,Urban,1,Phone,No Offer,0,1.0433517468701676
5,30.79,1,0,Urban,0,Phone,No Offer,0,1.3034034088730857
6,522.23,0,1,Surburban,1,Web,No Offer,0,1.8373043666847004
2,1150.18,0,1,Urban,1,Web,No Offer,0,0.20150558886068282
12,314.15,0,1,Surburban,0,Phone,Buy One Get One,0,1.605497791410669
4,41.11,0,1,Surburban,0,Phone,Discount,0,1.1314551693848105
1,65.28,0,1,Urban,0,Phone,Buy One Get One,0,1.0341937574828597
8,49.59,1,0,Urban,1,Phone,Discount,0,1.7107159753852494
2,527.62,1,1,Urban,1,Multichannel,Buy One Get One,0,1.185341202889025
8,65.09,1,0,Rural,0,Web,No Offer,0,0.7975082982713821
6,159.21,0,1,Urban,0,Web,Buy One Get One,1,1.3249937862977177
1,528.08,1,1,Surburban,1,Phone,No Offer,0,0.5913655555700292
10,40.12,1,0,Urban,0,Phone,Buy One Get One,0,0.9698198144246719
5,45.04,0,1,Urban,1,Phone,Buy One Get One,0,0.8120981406245651
4,480.57,0,1,Surburban,1,Phone,Discount,0,0.7182691501119924
3,309.48,1,1,Surburban,0,Phone,No Offer,0,1.404129423505607
2,1160.62,0,1,Surburban,1,Multichannel,Discount,0,1.2274346241063159
7,130.69,1,0,Urban,1,Phone,No Offer,0,1.0842037979396233
8,349.39,1,0,Surburban,0,Phone,No Offer,0,1.046374207394478
4,49.61,1,0,Rural,1,Web,No Offer,0,0.3084658511130348
4,52.55,1,0,Surburban,1,Web,Discount,0,1.1384102954667426
3,99.05,0,1,Urban,0,Phone,Discount,0,0.9402815534005502
10,173.15,0,1,Surburban,1,Phone,No Offer,0,1.4215168408573817
2,125.84,1,0,Urban,1,Web,Discount,1,1.1195240961691348
5,31.74,1,0,Surburban,0,Web,No Offer,1,2.1423409848591515
5,120.71,1,0,Surburban,0,Web,No Offer,0,1.0836394187678
4,583.84,1,0,Rural,1,Phone,Buy One Get One,0,0.8907785691674905
10,183.53,1,0,Rural,0,Phone,Buy One Get One,0,1.2085248904804389
6,113.45,1,0,Urban,1,Phone,Discount,0,0.9352538572812021
2,134.75,0,1,Surburban,0,Phone,Discount,1,2.1066060076790833
3,37.99,0,1,Rural,0,Web,Buy One Get One,0,0.11162424784795288
10,157.33,0,1,Urban,1,Phone,No Offer,0,1.0447804367689493
2,377.36,1,1,Rural,0,Phone,No Offer,0,1.08646864636196
5,184.91,0,1,Surburban,0,Web,No Offer,0,1.4706810518770297
10,104.88,1,0,Urban,0,Web,Discount,1,1.714932083341091
4,436.63,1,0,Surburban,1,Phone,Discount,0,1.2231672912347307
11,45.23,0,1,Surburban,0,Web,Buy One Get One,0,0.9035200448751638
7,98.53,0,1,Urban,1,Web,Buy One Get One,0,0.6667291246913607
1,519.31,1,0,Urban,1,Multichannel,Discount,0,1.582498622783612
11,29.99,0,1,Urban,1,Phone,Discount,0,1.4842038141723146
5,496.33,1,0,Urban,1,Phone,No Offer,1,2.320327716109502
8,219.97,1,1,Urban,1,Web,No Offer,0,0.775414636989583
4,174.83,0,1,Urban,0,Phone,Discount,1,2.0913065247436835
9,163.26,0,1,Surburban,0,Phone,Discount,0,1.2071722794456974
5,66.47,0,1,Urban,1,Phone,Discount,0,1.1582852452091694
12,115.31,0,1,Rural,0,Web,Buy One Get One,0,0.7158159964074207
11,301.27,0,1,Urban,0,Multichannel,Discount,0,1.0434604587393794
5,106.56,1,0,Surburban,1,Web,No Offer,0,0.5495614945652909
11,29.99,1,0,Urban,1,Phone,Buy One Get One,0,0.6383627068535322
10,49.87,0,1,Surburban,1,Web,No Offer,0,1.77333739987258
3,222.19,1,1,Urban,0,Phone,Buy One Get One,0,1.1382323359915454
8,270.61,1,1,Urban,1,Phone,No Offer,0,0.7935330868263752
6,29.99,0,1,Rural,0,Web,Discount,0,0.7665541044920294
1,177.47,1,0,Surburban,0,Web,No Offer,0,0.2179374578895925
1,866.98,1,1,Surburban,1,Multichannel,Discount,1,1.3982939607300495
8,147.76,1,0,Surburban,1,Phone,Buy One Get One,0,0.37135226326440707
1,107.71,0,1,Surburban,1,Web,Buy One Get One,0,1.0556761785859523
11,176.55,0,1,Surburban,1,Web,Buy One Get One,1,1.382885534112913
11,130.21,0,1,Surburban,1,Web,Discount,0,1.0107042114168159
1,264.57,1,0,Urban,0,Phone,No Offer,0,0.7286821577995536
6,316.98,1,0,Surburban,0,Phone,Buy One Get One,0,0.040395382622719245
1,29.99,0,1,Surburban,0,Phone,Buy One Get One,0,0.5668216647888831
2,50.6,0,1,Surburban,0,Web,Buy One Get One,0,0.8769898809171204
3,107.7,1,0,Surburban,1,Phone,Discount,0,0.889903427409801
5,129.13,1,0,Surburban,1,Web,No Offer,0,0.9023614303530498
11,117.63,0,1,Surburban,0,Phone,Discount,0,0.8965772622548104
10,290.08,0,1,Urban,0,Web,Buy One Get One,0,1.0210715802271315
9,270.31,1,0,Rural,1,Multichannel,Discount,0,1.5407868774948486
3,30.2,1,0,Surburban,0,Phone,Discount,0,1.500668402121295
2,240.22,1,1,Urban,1,Phone,No Offer,0,0.27429859498233944
10,96.04,1,0,Surburban,0,Web,No Offer,0,0.5041007221617501
1,542.48,1,0,Rural,1,Web,No Offer,1,2.7444654763174734
1,54.24,0,1,Urban,0,Web,Discount,0,1.2013470083865254
9,127.04,0,1,Surburban,1,Web,No Offer,0,0.8992370980032791
9,128.21,1,0,Surburban,1,Web,Discount,1,1.8537054607403067
2,970.64,1,0,Urban,1,Web,Buy One Get One,0,0.4782375813473482
5,29.99,1,0,Urban,0,Phone,Buy One Get One,1,1.9178225513800253
5,205.18,1,0,Surburban,1,Phone,Discount,0,0.7970038858975483
9,339.25,0,1,Surburban,0,Web,Buy One Get One,0,0.8977059526643906
3,153.16,1,0,Rural,0,Web,Discount,0,1.4280645264110536
10,318.67,1,0,Urban,0,Phone,No Offer,0,1.3777012848474068
7,62.08,1,0,Urban,1,Phone,Buy One Get One,0,0.5960267050237473
